name	Astrocyte	Cortical_neuron	Dopaminergic_neuron	H9_differentiated_forebrain	H9_differentiated_mesenchymal	H9_differentiated_midbrain	iPSC_neuron	Neural_stem	Embryonic_stem	iPSC_cardiomyocyte	Endothelial	Biliosphere	Bronchial_epithelial	Colonic_epithelial	Islet_alpha	Islet_beta	Keratinocyte_epithelial	Mammary_epithelial	Prostate_epithelial	Renal_epithelial	Retinal_pigment_epithelial	Fibroblast	Smooth_muscle	Valve_interstitial	Mesangial	Myoblast	Myotube	Melanocyte	Corona_radiata	Cumulus_oophorus	Chondrocyte	Osteoblast	B_lymphocyte_CD77	B_lymphocyte_centroblast	B_lymphocyte_centrocyte	B_lymphocyte_memory	B_lymphocyte_naive	B_lymphocyte_pregerminal_center	Plasma	CD3_T_lymphocyte	CD4_T_lymphocyte	CD8_T_lymphocyte	Dendritic	Macrophage	Monocyte	CD14_monocyte	Platelet	Red_blood
hsa-miR-329-2-46-3p	41.52453515	0	6	7.762002314	0.376862454	1.857406017	490.4780713	14.02030208	2.723719048	0	12.73923559	2.988540198	9.135779447	0	0	5.142946742	5.215847741	8	2	6.333333333	9.515271079	61.34794316	65.18467949	14.5241218	69	18.44535444	21.01643515	3.265118952	8.751775689	15.65146698	143.0682564	65	0	0	0	0	0	0	0	0	0	0	0	0	8.973698091	0	2.813347461	0
hsa-miR-6740-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364549461	0	0	0	5.880608981	0	0	0	0	4.193225103	0	0	1.587557901	3.920613184	2.946815867	0	0	0.098858755	0.745828395	0	0	0	0
hsa-miR-3689d-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3144-3p	0	0	0	0	0	0	0	0	1.669002227	0	0	0	0	0	0	0.689867322	0	0	0	0	0	0	1.073357952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458916428	0	0	0	0	0
hsa-miR-221-5p	625.1474171	149	42	26.28021553	84.31779189	46.16526573	17.24661608	33.59042017	70.46012334	0	613.3653625	41.37196721	617.2025115	7.200979333	134.92064	175.2556421	711.510587	1143	615	354	375.6069842	767.7120854	637.2165901	738.3673845	1277	1054.710031	806.0123113	663.5303097	14.83195669	16.28476333	1688.131233	2075	126.7719224	1026.365896	981.5372299	3847.60586	1133.049675	1501.376186	274.4429229	11.78726347	19.88735734	12.81241167	193.2414282	455.2850186	279.4032912	129.425917	22.95888531	0
hsa-miR-922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3140-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25789044	0	0	0	0	0	0	0	0	0.927679354	0	0	0	0
hsa-miR-6835-5p	0	0	0	0.763786838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-149-5p	445.3729379	3249	5988	804.6869832	713.6897075	876.260716	2229.247262	1017.541605	241.1672689	7919.513894	78.75665651	47.35103802	990.0229227	9.601305778	19.05645894	18.85253949	530.281188	473	1242	131.3333333	175.9471131	230.3550867	271.3381524	48.63879954	239	192.7626999	109.766604	24.23458246	12.80522969	9.680387092	333.7434953	64	6.559002555	0	0	0	0	0	0	0	8.751921454	0	6.246148061	21.27325651	0	1.23951397	0	0
hsa-miR-218-1-33-5p	29.73117075	117	3011	128.3179381	150.5175572	64.97196943	8928.231925	97.50336368	126.1285217	16061.1984	37.82616558	117.8511044	19.21200678	0	0	0.918528414	87.80831541	29	21	38.33333333	1395.401728	287.5625939	293.0175923	48.93649255	72	2.25	71.75	13.2418713	0	0	49.46179997	58	32.35898008	0	0	0	0	0	0	1.964543911	4.575102462	0	0.194480605	226.5066823	0	0	0	0
hsa-miR-6515-3p	0	0	0	0	0	0	0.924745163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537869376	0
hsa-miR-6879-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.457124698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210477485	1.496216002	0	0	0.964067321	0
hsa-miR-6880-3p	0	0	0	0	0	0	0.14649651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123573443	2.370736128	0	0	0.413745674	0
hsa-miR-33b-5p	3.468636588	21	11	0.691942718	0	1.45304949	0	1.957687481	28.40738953	0	9.103001327	40.8813431	39.23011174	25.41522118	11.15611097	19.48185151	32.01998146	52	40	12	5.224553865	11.72883928	9.093363745	0.995494166	3	1	3.5	10.70671308	0	7.418614407	16.32239399	2	3.495551022	0	0	0	0	0	0	12.62921086	1.487721121	0.48051542	17.57152058	8.377841192	0	0	1.349770535	6.653436825
hsa-miR-1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-372-3p	0	0	15	5.142354671	4009.526711	3.786476489	0.582428563	2.245002468	471.5383881	0	0	0	0	0	0	0	0	0	2	0	2.758697435	0.707297809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177345366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-578	0	0	0	0	0	0	6.229703395	0	0	0	0	0	0	0	1.684800432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-204-5p	582.6318429	3165	5564	10044.16503	11237.39978	1476.066139	3184.629452	8956.414578	1198.253859	154.5137206	395.7264332	498.0978304	14.24106796	30.35706974	616.8874013	3729.25145	14.20816459	84	16	1894.666667	35373.68951	337.8583029	182.499815	242.1565496	1224	41.5481815	14.25	78.87483352	15.20045251	17.55135604	17.80624799	24	0	0	0	0	0	0	0	2.385517607	0.891586407	0.953599312	0.442035457	9.445201175	0	0	10.88322358	0
hsa-miR-6780b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824603871	0	0	1.382876357	0
hsa-miR-608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4524b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204807791	0	0	0	0	0
hsa-miR-520g-3p	0	0	0	0	1.635985652	0	0	0	129.2280674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921869524	0	0	0	0
hsa-miR-205-5p	30.62310588	50	99	13.03330362	5645.139083	7.654512014	0.393080948	177.7312535	1251.387368	39.31414194	15.27065926	228.4350067	85564.23246	0	2.049081606	1.545376935	87506.56298	91043	57113	270.3333333	1127.431574	20.80883502	27.00404673	0	15	11	5.5	25.39536963	0	0	39.19847648	120	105.5149463	7.976199022	9.354117537	4.824584151	1.848870833	3.175115801	3.360525586	2.104868477	0.371143219	0	0	2.011479548	0	0	0	0
hsa-miR-5586-5p	0	2	4	0	0	0	0	0	0	0	0	0	0	0	1.343286831	0.337935897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.242929596	4.36084505	0	22.31125146	0	0
hsa-miR-1228-3p	1.882974148	2	4	3.468968858	12.55690237	5.623844261	2.717044822	1.90804888	4.452752364	0	0	1.238090063	1.20914728	0	0	0	0	2	0	0.666666667	4.215569324	5.543253196	6.642480552	0.757366087	4	3.536431719	1.25	0.544186492	0	2.80459813	9.768705494	3	0	0	0	0	0	0	0	0	0	0	2.155550375	115.904448	0	0	0	0
hsa-miR-5000-5p	0	0	0	0	0	0	0.89188185	0	0.59709966	4.571411853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076980405	0.618452903	0	0	0	0
hsa-miR-3151-5p	0	0	3	0	0	0.689997411	1.752313043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.215800718	0	0	0	4.089146398	0.271921073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.40297253	0	0	0	0
hsa-let-7a-3-48-5p	39312.04053	46950	22236	57.41023999	14240.64887	249.9931023	9022.733386	160.32778	6819.638228	15548.28599	38270.6865	34733.35242	36266.89481	9946.529199	40914.0352	52004.83549	51416.9486	66765	45808	26955.66667	24013.81432	51817.235	58560.18243	49648.87391	38085	259268.2621	140250.3838	43178.05866	274579.1317	248559.6805	57352.19361	47071	13265.82334	177521.1341	168780.8585	256935.6413	226925.7839	194140.8681	141108.7494	28676.30715	32268.16251	46254.96981	39956.72882	13220.49293	214219.013	16018.85879	80689.64315	12062.75391
hsa-miR-124-3-34-3p	0	3386	2558	118.5736306	11.47410828	280.805306	255.4982789	73.2422086	60.966515	0	1.106401335	0.668089749	8.060981865	0	0	2.240379065	0	6	12	3.666666667	7.760292225	3.715933962	6.013745263	0	0	3.050975762	1.097969805	2.72093246	1.658231183	4.704487185	7.666578996	0	1.884443006	0	0	0	0	0	0	0	90.37818974	0	3.276686506	18.10135599	0	0	0	0
hsa-miR-7106-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824603871	0	0	0	0
hsa-miR-3200-5p	1.58566244	2	7	1.093195565	0	3.12840142	0.865957393	0.852378397	4.2491079	23.77134164	2.067448983	0.611478131	0	9.318914431	0	0	0	0	0	0	7.464800603	0.607687611	0.892141675	0	2	0.75447911	0.75	0	2.947966548	3.709307204	1.483853999	0	0	0	0	0	0	0	1.400218994	6.454929995	0	0	0.157376527	3.271204379	0	0	0	18.35016417
hsa-miR-30b-5p	8384.784776	7227	11046	4440.855546	3386.623954	6620.558429	3024.998653	5303.213993	3796.879311	12702.12498	4134.366794	6567.261235	6159.127544	2046.631283	2170.910891	957.9297735	6789.948874	7692	6133	17395.33333	6718.095452	3129.977743	2835.787955	593.8830967	2827	1365.875314	1002.811555	1526.10926	111.746357	68.93883144	2459.735313	2988	10339.05757	368.044612	419.6450661	132.0729911	217.550468	250.3805603	143.382425	2788.529758	2461.295104	1934.186504	4553.54299	14589.7223	60.9325179	96.37221117	575.4518302	182.693555
hsa-miR-4797-3p	2.180285855	2	0	0.621303074	1.281332344	3.885589762	0.314722535	5.119189244	2.938291036	0	0.854026908	0.617531575	2.015245466	3.52989183	0	0.497862015	4.275502916	4	6	1	1	2.197700047	0.543648833	0	2	0.5	0	0	0	0	1.236544999	0	0	0	0	0	0	0	0	0	0	0	1.300821115	0	0	0	0.12776439	0
hsa-miR-6812-5p	0	0	0	0	0	0	0.128436828	0	1.021394643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.342603555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.932182237	0
hsa-miR-3188	0	0	0	7.499394673	5.837943526	10.20076761	1.539484073	5.783561937	0.183782719	26.51418875	0	0.277962557	0	0	0	1.576563046	0	0	0	0	2.201949979	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.400218994	0	0	0.320343613	1.882616409	2.368435824	0	0	29.70493227	0
hsa-miR-8062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-153-5p	0	100	85	11.40382065	0	22.47660948	0.17981156	10.50659243	0	0	0	0	0	0	11.67976516	4.325510398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379867393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-296-3p	18.43332587	11	67	70.60715614	109.5705735	60.91319231	192.0140597	87.93595658	169.0592464	245.9419577	0.349389895	4.54962687	7.254883679	7.624566353	6.124477245	10.9023672	10.38888674	24	11	10.33333333	65.32172643	32.51759388	14.08509527	6.356901475	10	29.8156666	11.12083228	5.392122746	14.73983274	56.54431713	14.46757649	10	6.694741416	37.31721685	26.44957373	15.67989849	0	16.55596096	14.28223374	8.279149341	9.539114671	0.640687227	0.072899087	5.645374193	9.084484487	0	7.513843031	0
hsa-miR-6816-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3664-3p	0	0	0	0	3.13680135	0	0.121901232	0.673429016	8.416355255	0	0	1.286274563	2.149595164	4.659457216	0	0	1.002921785	0	3	3.333333333	14.48043395	1.180525113	1.491549362	0	0	0.5	0	0	0	0	2.473089999	0	0	11.10970578	9.03156176	0	0	2.721527829	6.721051172	0	0	0	0	0	0	0	0	0
hsa-miR-7-1-36-5p	4.558779516	445	1502	14.18994759	16.93228733	34.12511191	19134.84071	16.65710945	199.0290227	385.8271604	22.82854383	14.23142491	7.79228247	2.965109137	74236.63286	63841.13286	9.486320721	30	10	13	429.7844839	59.78842386	14.78571432	7.467504706	15	21.60944766	24.98481359	46.85702011	8.106908007	6.423434426	26.58571748	5	703.9701294	434.7028467	643.1762196	45.83354943	114.0137014	172.5902232	99.69559239	2.666166737	316.5423771	41.11898846	14.98907134	396.3084541	17.06110501	64.86789777	5.337475307	0
hsa-miR-659-5p	8.126520006	6	6	4.002304333	7.234067069	3.902465369	3.770153508	3.997075579	6.198932573	0	5.018339964	6.138612091	8.060981865	3.247500484	1.730335579	1.762202198	10.20150739	7	10	5	5.710488253	6.996600631	5.157528397	3.672873922	3	1.938770204	0.75	4.247429777	1.934603047	2.533185407	4.451561997	3	0.53181435	4.842692263	4.838336657	6.633803208	12.01766041	8.844965446	7.28113877	10.94531608	5.001857971	16.96402876	10.49501056	4.603674963	3.655951074	0	0.428457735	1.582924773
hsa-miR-4678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5585-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12132919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067204152	0	0	0	0	0
hsa-miR-3689f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.133506759	2.903001994	0	0	1.587557901	0	0	0	0	0	0	0	0	0	0
hsa-miR-6882-5p	0	2	2	2.782378235	3.143848047	5.035136662	2.318036416	0.897905355	4.2763044	0	0.790561356	0.832612235	0	0	0	0.667735345	1.166030271	0	0	0	4.873542365	0.324744349	0.501829692	0.629049075	0	0	0	3.090301265	1.013363501	2.4427145	0	0	0	7.406470521	5.806003989	3.618438113	3.389596527	6.350231602	2.240350391	5.753307169	2.252685642	0	1.331185589	0.414349109	2.215727924	0	0.634855592	0.176670992
hsa-miR-625-3p	13.77544245	36	18	0	0	108.7733574	541.4717651	0	3.254193147	61.25691883	13.4910796	0	15.45021524	0	0	723.722516	9.860903661	13	9	28.33333333	6.5	19.75132389	18.18771274	0	12	2.5	6.5	7.255819893	22.01762515	71.65295867	16.32239399	12	113.1712783	43.58423037	44.19014147	162.8297151	26.1923368	46.2659731	66.37038033	0	0	0	0	72.68429648	0	0	0	0
hsa-miR-181b-3p	56.88564004	64	27	3.31097509	3.352614613	5.664273598	10.58320251	2.721605407	2.30639338	10.05710608	34.08979062	5.499664705	15.85326433	0	1.20668139	0	12.61018012	19	16	21.33333333	27.27186769	34.38773833	20.02799856	6.956933337	9	7.552332292	11.33455191	5.444784075	1.566107229	1.266592704	0	8	93.50443181	39.59613086	42.57736258	6.633803208	6.162902777	26.30810235	15.12236514	0	12.63705614	4.021213082	7.439054994	7.780039993	0	0	0.16549827	0
hsa-miR-4261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1226-5p	0	0	2	0.361056364	0	1.217708394	2.206657743	0	1.842466279	0	1.370440136	0	0	0	0	0	0	0	0	0	1.359921271	0	0.446070837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133925831	5.364925257	0	0	0	0
hsa-miR-4520-2-42-5p	0	0	0	0	0	0	0	0	0	0	0	0	2.149595164	0	1.252216537	0	2.533475123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548a-2-36-3p	1.18924683	0	0	0.257222486	0	0.32208917	0	0	0.238839864	0	0.295530049	0	0	0	0	0	0	0	0	0	2.154529861	0.348841699	0.669106256	0	0	0	0	4.564137253	1.105487455	0	0	0	0	0	0	1.809219057	0	0	0	0	0	0	2.411375498	10.52407011	4.431455847	0	0	0
hsa-miR-523-5p	0	0	0	0	0	0	0	0	9.489928965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-585-5p	1.684766343	0	2	0	0.710424304	0.368101908	0.878348639	0.702122446	0	32.91416534	0	0	0	0	0	0	0.820572369	4	2	0.666666667	5.177598427	2.763625434	1.006637977	2.115867139	3	0	0	0.906977487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4684-5p	0	0	0	0	0	0	0.343078333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4778-3p	0	0	0	0	0	0	0	0	0.89564949	0	0	0	0	0	0	0	0	0	0	0	2.836407222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1285-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4473	1.18924683	6	4	0.933375075	3.359442341	5.833488642	40.00061219	0.561190847	0.183782719	11.88567082	0	1.581465339	1.074797582	3.95347885	0	0	0.911747077	0	0	3.666666667	1.10998752	2.632537894	1.703846041	0.168683275	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	3.367789563	5.523299944	1.833030944	0.336538842	0.26461915	0	3.511956248	0.209566445	0
hsa-miR-1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6516-5p	0	0	4	0	3.592654386	0.690113611	1.941373815	0	0.208984881	5.485694224	3.013599508	2.445591239	0	0	0	0	1.271591735	0	2	0.666666667	64.8779978	0.212421303	0.650046745	0.284428571	0	0	0	1.447505323	0	0	0	0	0	0	0	0	0	0	2.240350391	0	0	0	3.416651653	1.064259965	0	3.305370587	8.403089229	0
hsa-miR-4670-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4648	0	0	0	4.671031266	0	4.445541298	0.956798607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1269b	0	125	642	114.1546368	8.09151469	259.8432879	2.192825864	38.32736795	77.3608304	0	0	0	1.074797582	0	1.775870725	0	0	0	0	1.666666667	13.71577739	0.778239929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-301b-5p	1.684766343	0	4	4.898028991	3.197140159	10.7335798	23.73832142	7.46090755	5.915976931	9.142823706	1.509586271	0	0	0	0	0	0	4	0	0	1.882440314	0.561255594	0	0	4	0.5	0	0.52297406	0	0	0	0	1.565850279	2.848642508	5.483448212	0	0	0	0	0	0	0	0	1.549912162	0	1.032928308	0	0
hsa-miR-6757-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.561247931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.059611107	0	0	0	0	0
hsa-miR-6834-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824603871	0	0	0	0
hsa-miR-668-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3065-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4725-3p	0	0	0	0	0	0	0	0	0.328404813	0	1.370440136	0.450034616	0	0	0	0	0	0	0	0	3.147246369	3.78857524	1.041226829	0	3	0	0	0	0	0	1.360199499	2	0	0	0	0	0	0	0	0	0	0	0.332786076	8.458488908	0	0	0	0
hsa-miR-6738-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.814351886	0	0	0	0	0	2.683692993	0	0	0.209566445	0
hsa-miR-550b-1-44-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582823402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.872778831	0
hsa-miR-5002-5p	4.657883418	17	15	12.76411021	11.27590834	16.23658848	16.3399823	9.604010421	2.607815979	0	4.299867428	12.13658309	0	0	0	0	0	0	0	5	0.75	4.818041882	0.501829692	0	5	2	0	0	0	0	6.800997496	0	0	0	0	0	0	0	0	0	0	0	2.917126101	0	0	0	0	0
hsa-miR-7851-3p	0	0	0	0	0	0	3.476396496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70323526	1.612778886	0	0	3.175115801	0	0	0	0	0.058249844	2.128365815	0	0	0	0
hsa-miR-548am-3p	0	0	0	0	0	0	9.990717064	0.532736498	0.29854983	0	0	1.244213349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-99a-5p	1570.004024	5183	4700	151.51191	155.7327974	1419.485573	111018.7147	157.5162765	282.1642525	4853.010823	1486.869932	348.9253533	309.4073539	0	66.2536386	174.8781072	296.5364549	170	307	240.3333333	5286.289887	558.750604	1010.2798	1353.468329	982	237.888432	457.1861121	126.4355225	692.4957669	357.9933806	838.8721275	1835	94.26920699	6.551877768	4.838336657	7.236876226	3.389596527	2.948321815	1.400218994	21.3293339	39.76569496	180.5008346	533.26002	581.6776709	13.18358115	124.8810325	5.191358983	2.116859145
hsa-miR-4647	0	0	0	0	0	0.782216555	2.858245996	0	0	0	1.053873913	0.645400841	0	3.388696157	0	0	0	0	0	0	0	0.692841429	0.599407688	1.126244522	0	1.898792602	0.410760467	6.465861109	1.750355138	1.990359963	0	0	0	3.133506759	2.25789044	10.25224132	3.697741666	4.082291744	3.640569385	0	0	0	0.140191566	2.375262131	1.661795943	0	1.092703935	0
hsa-miR-7157-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-664b-3p	1.783870245	0	0	0.416611003	1.474439622	0.910038116	0.501864106	1.549585112	0.924208439	4.571411853	1.887018169	2.012846961	2.283944862	3.52989183	0	0.962067121	2.116083443	0	3	0.666666667	15.47768675	1.674990915	2.645950609	1.020896817	0	0.5	0.5	1.819073206	4.329825867	9.047090741	0	0	0	1.424321254	0	3.015365094	1.232580555	3.855497758	4.480700782	6.735579125	1.806679929	14.7981829	4.903345334	12.02205247	0	0	0.514179072	0
hsa-miR-141-5p	0	0	13	0	43.04093917	0	0	0.561190847	81.53483422	0	0.295930032	282.0309289	717.427386	138.9365424	70.57947755	58.8008243	745.609969	627	687	29.66666667	2.991826795	0.212421303	0	0	0	0	0	0	0	0	0	0	0.625836013	0	0	0	0	0	0	3.648438693	0.972079609	1.09841391	1.815778619	0.980838583	0	1.342806801	0	0
hsa-miR-548ao-3p	1.090142928	15	9	14.57647606	57.80287686	20.79692977	745.9449813	9.758888257	45.71873908	0	0	0.984553315	1.746546071	0	0	0	8.119227395	51	0	0	13.62804264	55.60318592	9.940714661	3.685030242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4694-5p	0	0	0	0	0	0	0	0	0	0	0.761586627	0	0	0	0	0	0	0	0	0	0	0	1.352152226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ah-5p	14.27096196	17	17	29.69867021	13.36365403	31.83004726	5.338304229	66.54727636	5.887679744	0	0	0.928181537	0	0	0	0	0	0	0	0	7.880364675	0.118693338	0	0.227542857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4283-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3940-5p	0	0	0	0	0	0	0.511268392	0	2.389417747	0	0.507724418	0	0	0	0	0	0	2	0	0	0	0.693530729	0	0	0	0	0	0	0	2.80459813	0	0	0.521530011	3.70323526	0	0	0	0	0	7.998500211	0.45361949	0	0	1.118742593	0	0	0.658637398	0
hsa-miR-1250-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
