Name	HCT116_cell	HepG2_cell	MDA-DB-231_cell	Hep3B_cell	SW480_cell	A375_cell	HAF1608_cell	THP1_cell	HK1_cell	LNCaP_cell	HEK293_cell	IMR90_cell	C8166_cell	A2058_cell	BicR_cell	MCF7_cell	H460_cell	RVH6849_cell	HELF977_cell	NP460_cell	Jurkat_cell	SH-SY5Y_cell	Mammary_Epithelial_cell	HeLa_cell	SUP-T1_cell	DLD2_cell	A549_cell	143B_cell	DLD1_cell	MCF10A_cell	HDMYZ_cell	H1264_cell	H520_cell	ZR75-1_cell	Beas-2B_cell	DKS8_cell	Huh7_cell	DKO1_cell	U2OS_cell	MIHA_cell	Fadu_cell	LCLB-cell
hsa-miR-10a-5p	339.7177119	1.338764945	44.76275739	0	2547.809247	5.15644659	987.1222483	7.682236016	0	33.88830415	5053.409209	291.3288274	0	17.999856	3.400204012	3.163840498	6.859488483	0	469.4434961	0	4.063278811	8.196721311	1.759897442	125.2382346	0	5466.516635	63.86458592	354.5330996	3160.568576	104.0799334	8.292509154	102.4361313	153.6739908	3.867182728	26.38893776	2908.207398	11.53145396	4204.325012	76.36555497	0	24.19562973	140.490979	
hsa-miR-199a-2-3p	2.479691328	89.26556377	0	3.73720009	0	350.6383681	1671.010865	39.5922678	0	0	5.820559691	110.3982925	0	125.998992	0	3.164272168	0	0	938.8869921	0	15.67853197	3081.967213	0	10.40754646	38.63913755	0	4.689552014	172.342479	0	26.01998335	737.3341766	36.67801862	10.93076467	11.60154818	0	0	0	0	694.2323179	3.723340879	0	3.697131026	
hsa-miR-19b-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-93-5p	168.6190103	642.5682412	693.8227395	4731.295314	344.9527959	892.06526	219.3604996	613.806427	57.5710338	1235.926387	1842.957569	2299.964427	400.2500813	1745.986032	1241.074464	476.1334344	829.5444625	262.5308563	547.6840788	42.5194172	854.0848425	2549.180328	64.7318053	501.6452544	887.7765439	167.2647649	795.4472624	216.6591164	359.4203352	73.72328615	362.3171769	401.1173584	248.0605786	538.3656976	483.7971922	384.3831146	738.0130536	398.4698678	492.9049457	2624.95532	295.7243634	513.9012127	
hsa-miR-5093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4485-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1266-5p	0	24.66009191	22.38137869	37.3720009	0	5.15644659	0	0	0	9.967148279	42.93400804	0	0	59.99952	10.20061204	26.3312706	147.1196378	15.44406038	0	0	2.559705253	0	17.63921637	28.51542154	0	0	27.19408277	0	6.268571715	13.00999167	0	0	5.979921856	46.29852136	26.38893776	3.30518424	7.687635975	8.00153237	0	18.6167044	5.376806607	0	
hsa-let-7f-1-5p	3201.281504	10454.43231	8120.710236	3326.10808	32095.73953	4223.129757	15832.66665	14843.83387	12833.912	11093.43603	4783.738752	19230.76923	28078.83339	7859.937121	11778.3067	22862.72672	45821.22287	111722.3066	14246.89883	22131.35665	24288.26391	17795.08197	18797.24663	15812.82361	49277.70335	20699.01466	17976.10107	5406.629769	7232.343124	11756.69581	3610.418878	9800.514825	51924.03235	28783.63267	16959.29067	6310.914706	246.0043512	6778.763766	15502.20766	5968.51543	24359.62233	32945.13458	
hsa-miR-548e-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4753-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6805-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4524b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-302a-3p	2.479691328	1.405997743	7.460459564	3.73720009	0	25.78223295	25.8071176	0	4.428541061	1.993429656	4.931497149	1343.179225	0	23.999808	3.400204012	2.064599078	23.76196513	0	35.56390122	14.17313907	2.097947697	0	1.869474413	11.17702375	0	0	8.902773497	4.924070828	1.750240545	8.673327782	20.31241612	11.59860789	26.79845019	0	35.18525034	1.789772865	1.921908994	5.040649532	0	0	2.688403304	0	
hsa-miR-3156-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4694-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6891-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6763-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5000-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6815-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6731-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4659b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6511a-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6808-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7110-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6738-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-200c-5p	0	0	0	0	30.25901719	0	0	0	633.2813718	25.91458553	0	0	0	0	37.40224413	32.63341417	0	9.266436228	0	0	1.658799146	0	53.19616819	0	0	41.81619123	2.50391255	0	309.019816	4.336663891	0	0	2.741866432	33.15188367	0	256.946874	0	204.1400316	0	0	24.19562973	0	
hsa-miR-188-5p	0	1.121701337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.643248466	0	0	1.463652181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-489-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4793-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-493-3p	0	2.022082919	0	44.84640108	0	10.31289318	0	0	0	0	0	33.7328116	0	0	0	0	0	3.088812076	7.112780244	14.17313907	1.359560381	0	0	0	0	0	0	0	0	0	0	2.901831692	4.563534479	2.451793516	0	0	0	3.279725765	0	3.723340879	0	7.394262053	
hsa-miR-4638-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1277-5p	0	0	0	0	0	0	0	0	4.428541061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-548p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.44406038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-199a-1-3p	2.479691328	89.26556377	0	3.73720009	0	350.6383681	1671.010865	39.5922678	0	0	5.820559691	110.3982925	0	125.998992	0	3.164272168	0	0	938.8869921	0	15.67853197	3081.967213	0	10.40754646	38.63913755	0	4.689552014	172.342479	0	26.01998335	737.3341766	36.67801862	10.93076467	11.60154818	0	0	0	0	694.2323179	3.723340879	0	3.697131026	
hsa-miR-365b-3p	7.439073984	87.14246266	3.730229782	11.21160027	3.025901719	20.62578636	277.4265142	2.215941779	115.1420676	59.80288968	47.00757749	0	5.437328236	35.999712	71.40428426	32.43200799	75.45437331	33.97693283	490.7818368	7.086569533	27.248057	0	17.29662034	37.72321002	0	0	60.74980303	9.848141656	2.842677071	620.1429364	77.79063125	32.80581717	33.9644273	78.61180871	35.18525034	22.02847146	0	1.722209968	27.76929272	3.723340879	5.376806607	55.45696539	
hsa-miR-6822-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6862-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-582-3p	0	9.241975421	0	7.474400179	0	0	0	3.028532325	0	9.967148279	0	0	0	0	10.20061204	0	0	0	0	0	0	0	0	4.772777543	0	0	0	0	0	0	0	0	2.874846576	0	0	0	1.921908994	1.714502745	0	18.6167044	0	0	
hsa-miR-516a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-124-2-5p	0	0	0	0	0	0	0	2.215941779	0	0	0	0	0	0	0	0	0	0	0	0	1.543107409	57.37704918	0	0	0	0	1.948724318	4.924070828	4.975368667	0	0	0	1.901104004	0	0	1.846705973	0	1.714502745	0	0	0	0	
hsa-miR-378a-3p	84.30950515	164.5399854	1406.296628	6282.233351	124.0619705	190.7885238	12.9035588	2298.241004	1027.421526	5220.792269	4913.249021	223.8632042	241.780895	143.998848	9177.150629	163.1656178	682.3036338	219.2186313	71.12780244	2366.914224	789.5562169	40.98360656	3272.360801	585.0794733	886.7016972	53.22060702	347.8128443	482.5589411	144.0862433	1357.375798	383.9709339	426.3967558	421.8628102	242.2551326	237.5004398	202.196332	4176.308243	194.8365805	159.6734331	20351.78125	134.4201652	905.7971014	
hsa-miR-5196-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-433-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.214178997	0	1.740533957	14.22556049	0	0	0	0	0	3.323833349	0	0	0	0	0	0	0	0	0	0	17.48400939	0	2.733837916	0	0	0	0	
hsa-miR-34a-5p	24.79691328	147.9224658	3.730229782	29.89760072	15.12950859	72.19025225	412.9138816	1.276565679	0	71.76346761	44.99650054	42.93266931	33.08113258	29.99976	95.20571234	34.45469636	27.43795393	0	540.5712985	56.69255627	19.22996875	16.39344262	23.98561344	30.80782927	0	41.81619123	43.63465726	14.77221248	21.4382137	26.01998335	0	24.60436288	14.32335372	24.42651674	0	26.11764088	17.29718094	22.58919074	152.7311099	63.29679495	2.688403304	70.2454895	
hsa-miR-4766-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-29c-3p	0	102.8251423	14.92091913	37.3720009	36.31082062	103.1289318	64.51779401	9.797059219	61.99957486	31.89487449	123.8431093	9.199857709	33.79008608	83.99932801	30.60183611	44.57767478	305.0737742	37.06574491	35.56390122	283.4627813	574.3973458	81.96721311	30.29610044	114.2969036	90.41707012	144.4559333	133.3585044	73.86106242	9.950737334	411.9830697	46.90951565	76.93646093	227.9737755	84.64973176	246.2967524	12.88232826	5.765726981	11.54020662	97.19252451	11.17002264	37.63764625	221.8278616	
hsa-miR-3687-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6797-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4708-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6795-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-376a-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1245a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6823-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-30c-1-5p	270.2863548	253.4236802	417.7857356	67.26960161	78.67344469	531.1139987	161.294485	4398.730775	66.42811592	189.3758173	866.0408888	55.19914625	155.1871363	263.997888	302.6181571	160.1898561	205.6702979	103.4636785	533.4585183	42.5194172	195.5712147	213.1147541	213.006093	574.8096481	298.2918939	53.22060702	310.6930888	157.5702665	159.0042198	563.7663059	694.0983725	311.5473306	106.9669762	179.1702366	457.4082545	206.0389444	242.1605332	147.9689028	159.6734331	74.46681759	274.217137	528.6897368	
hsa-miR-4737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5195-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1909-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-10b-3p	2.479691328	0	0	0	0	0	0	0	0	0	62.76990054	0	0	0	0	0	0	0	0	0	0	286.8852459	0	8.259753143	0	0	1.412060393	19.69628331	7.897905456	0	0	0	0	0	0	12.88232826	0	2.940006685	0	3.723340879	0	0	
hsa-miR-1255b-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6893-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4433b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.147911921	0	0	1.948724318	0	1.750240545	0	0	0	0	0	0	12.88232826	0	0	0	0	0	0	
hsa-miR-3119-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-487b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6845-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1185-1-3p	0	1.153029486	0	0	0	0	0	0	13.28562318	0	0	0	1.889916224	0	0	0	0	0	0	0	1.359560381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.326703729	0	0	0	0	0	0	
hsa-miR-431-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.700781643	3.088812076	0	28.34627813	0	0	0	0	1.317184377	0	2.582741771	0	0	0	0	0	0	0	0	2.144938961	0	0	0	0	0	0	
hsa-miR-873-3p	0	1.513565487	29.84183826	0	0	201.101417	0	0	0	0	12.10725205	0	0	917.9926561	0	0	0	7.566013497	0	0	0	1237.704918	0	68.8010514	0	0	15.09923057	132.9499124	0	0	0	90.21599722	77.75912734	0	0	0	0	0	34.7116159	0	29.57243634	0	
hsa-miR-4533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3136-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6824-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-367-3p	2.479691328	1.355115545	11.19068935	3.73720009	0	25.78223295	25.8071176	1.758794156	8.857082123	1.993429656	18.75315535	505.992174	1.885016417	17.999856	3.400204012	3.328130072	54.87590786	0	42.67668146	21.2597086	2.097947697	8.196721311	5.60842324	25.86420028	6.191570319	3.80147193	24.58611444	4.924070828	6.268571715	0	26.22321644	28.41067106	38.87956367	6.13876993	70.37050069	5.626875154	3.843817988	5.040649532	6.942323179	0	5.376806607	0	
hsa-miR-548az-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3200-3p	0	0	0	0	0	0	0	0	0	1.993429656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-154-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5001-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-423-5p	104.1470358	965.1182338	138.0185019	216.7576052	426.6521423	752.8412021	3645.255361	698.7782703	841.4228017	155.4875132	883.5352826	254.5293966	251.4360935	791.9936641	268.616117	160.6970065	3012.354344	1239.733889	1856.435644	1488.179602	1451.852709	893.442623	1460.429418	788.2623143	255.3913511	821.1179369	1129.663172	1038.978945	173.2575243	78.05995004	1345.560228	1504.91658	1422.823709	389.2664192	844.4460082	170.661417	90.32972271	147.5465345	1159.367971	189.8903848	494.6662078	465.8385093	
hsa-let-7a-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5007-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1254-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5591-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3074-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4699-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4776-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6780b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6886-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1343-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6743-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4746-5p	0	0	0	3.73720009	0	0	0	0	0	0	0	0	0	5.999952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.723340879	0	0	
hsa-miR-3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-373-3p	0	5.516430744	0	0	272.3311547	0	12.9035588	0	0	3.986859312	0	70.53224243	0	11.999904	3.400204012	0	6.859488483	0	21.33834073	0	0	0	0	0	0	68.42649474	6.905491628	0	124.477021	0	0	0	0	0	0	53.9214427	0	119.546935	0	208.5070892	0	0	
hsa-miR-574-3p	2.479691328	78.02012231	0	33.63480081	0	36.09512613	206.4569408	3.238162179	4.428541061	1.993429656	13.32575516	9.199857709	0	35.999712	0	1.989678977	13.71897697	0	512.1201775	21.2597086	0	0	6.172868506	11.70660295	0	3.80147193	23.22805307	0	0	0	26.22321644	73.35603725	5.979921856	2.451793516	43.98156293	1.846705973	0	2.952733719	6.942323179	18.6167044	0	0	
hsa-miR-3117-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3179-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-219a-1-5p	0	0	0	0	0	0	0	4.700465756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-548al	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6734-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
